case_id,user_id,normalized_sorusturma_no,normalized_sayi,normalized_case_type,created_at,reply_deadline
KEPCASE000179,U0000727,SOR2026000179,SAYI2026000179,REGULATORY_REVIEW,2026-05-01T08:57:00+00:00,2026-05-11T08:57:00+00:00
KEPCASE000180,U0001000,SOR2026000180,SAYI2026000180,REGULATORY_REVIEW,2026-05-01T09:00:00+00:00,2026-05-11T09:00:00+00:00
KEPCASE000181,U0000970,SOR2026000181,SAYI2026000181,REGULATORY_REVIEW,2026-05-01T09:03:00+00:00,2026-05-11T09:03:00+00:00
KEPCASE000182,U0000265,SOR2026000182,SAYI2026000182,REGULATORY_REVIEW,2026-05-01T09:06:00+00:00,2026-05-11T09:06:00+00:00
KEPCASE000183,U0001117,SOR2026000183,SAYI2026000183,REGULATORY_REVIEW,2026-05-01T09:09:00+00:00,2026-05-11T09:09:00+00:00
KEPCASE000184,U0000545,SOR2026000184,SAYI2026000184,REGULATORY_REVIEW,2026-05-01T09:12:00+00:00,2026-05-11T09:12:00+00:00
KEPCASE000185,U0000059,SOR2026000185,SAYI2026000185,REGULATORY_REVIEW,2026-05-01T09:15:00+00:00,2026-05-11T09:15:00+00:00
KEPCASE000186,U0000589,SOR2026000186,SAYI2026000186,REGULATORY_REVIEW,2026-05-01T09:18:00+00:00,2026-05-11T09:18:00+00:00
KEPCASE000187,U0000306,SOR2026000187,SAYI2026000187,REGULATORY_REVIEW,2026-05-01T09:21:00+00:00,2026-05-11T09:21:00+00:00
KEPCASE000188,U0000743,SOR2026000188,SAYI2026000188,REGULATORY_REVIEW,2026-05-01T09:24:00+00:00,2026-05-11T09:24:00+00:00
KEPCASE000189,U0000858,SOR2026000189,SAYI2026000189,REGULATORY_REVIEW,2026-05-01T09:27:00+00:00,2026-05-11T09:27:00+00:00
KEPCASE000190,U0000621,SOR2026000190,SAYI2026000190,REGULATORY_REVIEW,2026-05-01T09:30:00+00:00,2026-05-11T09:30:00+00:00
KEPCASE000191,U0000924,SOR2026000191,SAYI2026000191,REGULATORY_REVIEW,2026-05-01T09:33:00+00:00,2026-05-11T09:33:00+00:00
KEPCASE000192,U0000030,SOR2026000192,SAYI2026000192,REGULATORY_REVIEW,2026-05-01T09:36:00+00:00,2026-05-11T09:36:00+00:00
KEPCASE000193,U0000006,SOR2026000193,SAYI2026000193,REGULATORY_REVIEW,2026-05-01T09:39:00+00:00,2026-05-11T09:39:00+00:00
KEPCASE000194,U0000572,SOR2026000194,SAYI2026000194,REGULATORY_REVIEW,2026-05-01T09:42:00+00:00,2026-05-11T09:42:00+00:00
KEPCASE000195,U0000484,SOR2026000195,SAYI2026000195,REGULATORY_REVIEW,2026-05-01T09:45:00+00:00,2026-05-11T09:45:00+00:00
KEPCASE000196,U0000444,SOR2026000196,SAYI2026000196,REGULATORY_REVIEW,2026-05-01T09:48:00+00:00,2026-05-11T09:48:00+00:00
KEPCASE000197,U0000064,SOR2026000197,SAYI2026000197,REGULATORY_REVIEW,2026-05-01T09:51:00+00:00,2026-05-11T09:51:00+00:00
KEPCASE000198,U0000408,SOR2026000198,SAYI2026000198,REGULATORY_REVIEW,2026-05-01T09:54:00+00:00,2026-05-11T09:54:00+00:00
KEPCASE000199,U0000368,SOR2026000199,SAYI2026000199,REGULATORY_REVIEW,2026-05-01T09:57:00+00:00,2026-05-11T09:57:00+00:00
KEPCASE000200,U0000103,SOR2026000200,SAYI2026000200,REGULATORY_REVIEW,2026-05-01T10:00:00+00:00,2026-05-11T10:00:00+00:00
KEPCASE000201,U0000376,SOR2026000201,SAYI2026000201,REGULATORY_REVIEW,2026-05-01T10:03:00+00:00,2026-05-11T10:03:00+00:00
KEPCASE000202,U0000474,SOR2026000202,SAYI2026000202,REGULATORY_REVIEW,2026-05-01T10:06:00+00:00,2026-05-11T10:06:00+00:00
KEPCASE000203,U0000324,SOR2026000203,SAYI2026000203,REGULATORY_REVIEW,2026-05-01T10:09:00+00:00,2026-05-11T10:09:00+00:00
KEPCASE000204,U0000941,SOR2026000204,SAYI2026000204,REGULATORY_REVIEW,2026-05-01T10:12:00+00:00,2026-05-11T10:12:00+00:00
KEPCASE000205,U0000791,SOR2026000205,SAYI2026000205,REGULATORY_REVIEW,2026-05-01T10:15:00+00:00,2026-05-11T10:15:00+00:00
KEPCASE000206,U0000636,SOR2026000206,SAYI2026000206,REGULATORY_REVIEW,2026-05-01T10:18:00+00:00,2026-05-11T10:18:00+00:00
KEPCASE000207,U0000928,SOR2026000207,SAYI2026000207,REGULATORY_REVIEW,2026-05-01T10:21:00+00:00,2026-05-11T10:21:00+00:00
KEPCASE000208,U0000628,SOR2026000208,SAYI2026000208,REGULATORY_REVIEW,2026-05-01T10:24:00+00:00,2026-05-11T10:24:00+00:00
KEPCASE000209,U0001068,SOR2026000209,SAYI2026000209,REGULATORY_REVIEW,2026-05-01T10:27:00+00:00,2026-05-11T10:27:00+00:00
KEPCASE000210,U0000151,SOR2026000210,SAYI2026000210,REGULATORY_REVIEW,2026-05-01T10:30:00+00:00,2026-05-11T10:30:00+00:00
KEPCASE000211,U0000012,SOR2026000211,SAYI2026000211,REGULATORY_REVIEW,2026-05-01T10:33:00+00:00,2026-05-11T10:33:00+00:00
KEPCASE000212,U0000784,SOR2026000212,SAYI2026000212,REGULATORY_REVIEW,2026-05-01T10:36:00+00:00,2026-05-11T10:36:00+00:00
KEPCASE000213,U0000894,SOR2026000213,SAYI2026000213,REGULATORY_REVIEW,2026-05-01T10:39:00+00:00,2026-05-11T10:39:00+00:00
KEPCASE000214,U0001110,SOR2026000214,SAYI2026000214,REGULATORY_REVIEW,2026-05-01T10:42:00+00:00,2026-05-11T10:42:00+00:00
KEPCASE000215,U0000468,SOR2026000215,SAYI2026000215,REGULATORY_REVIEW,2026-05-01T10:45:00+00:00,2026-05-11T10:45:00+00:00
KEPCASE000216,U0000891,SOR2026000216,SAYI2026000216,ICRA,2026-05-01T10:48:00+00:00,2026-05-11T10:48:00+00:00
KEPCASE000217,U0000953,SOR2026000217,SAYI2026000217,REGULATORY_REVIEW,2026-05-01T10:51:00+00:00,2026-05-11T10:51:00+00:00
KEPCASE000218,U0000282,SOR2026000218,SAYI2026000218,REGULATORY_REVIEW,2026-05-01T10:54:00+00:00,2026-05-11T10:54:00+00:00
KEPCASE000219,U0000665,SOR2026000219,SAYI2026000219,REGULATORY_REVIEW,2026-05-01T10:57:00+00:00,2026-05-11T10:57:00+00:00
KEPCASE000220,U0000460,SOR2026000220,SAYI2026000220,REGULATORY_REVIEW,2026-05-01T11:00:00+00:00,2026-05-11T11:00:00+00:00
KEPCASE000221,U0000562,SOR2026000221,SAYI2026000221,REGULATORY_REVIEW,2026-05-01T11:03:00+00:00,2026-05-11T11:03:00+00:00
KEPCASE000222,U0000194,SOR2026000222,SAYI2026000222,REGULATORY_REVIEW,2026-05-01T11:06:00+00:00,2026-05-11T11:06:00+00:00
KEPCASE000223,U0000337,SOR2026000223,SAYI2026000223,REGULATORY_REVIEW,2026-05-01T11:09:00+00:00,2026-05-11T11:09:00+00:00
KEPCASE000224,U0001166,SOR2026000224,SAYI2026000224,REGULATORY_REVIEW,2026-05-01T11:12:00+00:00,2026-05-11T11:12:00+00:00
KEPCASE000225,U0000472,SOR2026000225,SAYI2026000225,REGULATORY_REVIEW,2026-05-01T11:15:00+00:00,2026-05-11T11:15:00+00:00
KEPCASE000226,U0001020,SOR2026000226,SAYI2026000226,REGULATORY_REVIEW,2026-05-01T11:18:00+00:00,2026-05-11T11:18:00+00:00
KEPCASE000227,U0000994,SOR2026000227,SAYI2026000227,REGULATORY_REVIEW,2026-05-01T11:21:00+00:00,2026-05-11T11:21:00+00:00
KEPCASE000228,U0000083,SOR2026000228,SAYI2026000228,REGULATORY_REVIEW,2026-05-01T11:24:00+00:00,2026-05-11T11:24:00+00:00
KEPCASE000229,U0000742,SOR2026000229,SAYI2026000229,REGULATORY_REVIEW,2026-05-01T11:27:00+00:00,2026-05-11T11:27:00+00:00
KEPCASE000230,U0000902,SOR2026000230,SAYI2026000230,REGULATORY_REVIEW,2026-05-01T11:30:00+00:00,2026-05-11T11:30:00+00:00
KEPCASE000231,U0000889,SOR2026000231,SAYI2026000231,REGULATORY_REVIEW,2026-05-01T11:33:00+00:00,2026-05-11T11:33:00+00:00
KEPCASE000232,U0001168,SOR2026000232,SAYI2026000232,ICRA,2026-05-01T11:36:00+00:00,2026-05-11T11:36:00+00:00
KEPCASE000233,U0000861,SOR2026000233,SAYI2026000233,REGULATORY_REVIEW,2026-05-01T11:39:00+00:00,2026-05-11T11:39:00+00:00
KEPCASE000234,U0001183,SOR2026000234,SAYI2026000234,ICRA,2026-05-01T11:42:00+00:00,2026-05-11T11:42:00+00:00
KEPCASE000235,U0000862,SOR2026000235,SAYI2026000235,REGULATORY_REVIEW,2026-05-01T11:45:00+00:00,2026-05-11T11:45:00+00:00
KEPCASE000236,U0000890,SOR2026000236,SAYI2026000236,REGULATORY_REVIEW,2026-05-01T11:48:00+00:00,2026-05-11T11:48:00+00:00
KEPCASE000237,U0000745,SOR2026000237,SAYI2026000237,REGULATORY_REVIEW,2026-05-01T11:51:00+00:00,2026-05-11T11:51:00+00:00
KEPCASE000238,U0000107,SOR2026000238,SAYI2026000238,REGULATORY_REVIEW,2026-05-01T11:54:00+00:00,2026-05-11T11:54:00+00:00
KEPCASE000239,U0001066,SOR2026000239,SAYI2026000239,REGULATORY_REVIEW,2026-05-01T11:57:00+00:00,2026-05-11T11:57:00+00:00
KEPCASE000240,U0000826,SOR2026000240,SAYI2026000240,REGULATORY_REVIEW,2026-05-01T12:00:00+00:00,2026-05-11T12:00:00+00:00
KEPCASE000241,U0000129,SOR2026000241,SAYI2026000241,REGULATORY_REVIEW,2026-05-01T12:03:00+00:00,2026-05-11T12:03:00+00:00
KEPCASE000242,U0000938,SOR2026000242,SAYI2026000242,REGULATORY_REVIEW,2026-05-01T12:06:00+00:00,2026-05-11T12:06:00+00:00
KEPCASE000243,U0001081,SOR2026000243,SAYI2026000243,REGULATORY_REVIEW,2026-05-01T12:09:00+00:00,2026-05-11T12:09:00+00:00
KEPCASE000244,U0000777,SOR2026000244,SAYI2026000244,REGULATORY_REVIEW,2026-05-01T12:12:00+00:00,2026-05-11T12:12:00+00:00
KEPCASE000245,U0000286,SOR2026000245,SAYI2026000245,REGULATORY_REVIEW,2026-05-01T12:15:00+00:00,2026-05-11T12:15:00+00:00
KEPCASE000246,U0000638,SOR2026000246,SAYI2026000246,REGULATORY_REVIEW,2026-05-01T12:18:00+00:00,2026-05-11T12:18:00+00:00
KEPCASE000247,U0000760,SOR2026000247,SAYI2026000247,REGULATORY_REVIEW,2026-05-01T12:21:00+00:00,2026-05-11T12:21:00+00:00
KEPCASE000248,U0000997,SOR2026000248,SAYI2026000248,REGULATORY_REVIEW,2026-05-01T12:24:00+00:00,2026-05-11T12:24:00+00:00
KEPCASE000249,U0001067,SOR2026000249,SAYI2026000249,REGULATORY_REVIEW,2026-05-01T12:27:00+00:00,2026-05-11T12:27:00+00:00
KEPCASE000250,U0000750,SOR2026000250,SAYI2026000250,REGULATORY_REVIEW,2026-05-01T12:30:00+00:00,2026-05-11T12:30:00+00:00
KEPCASE000251,U0001146,SOR2026000251,SAYI2026000251,REGULATORY_REVIEW,2026-05-01T12:33:00+00:00,2026-05-11T12:33:00+00:00
KEPCASE000252,U0000231,SOR2026000252,SAYI2026000252,REGULATORY_REVIEW,2026-05-01T12:36:00+00:00,2026-05-11T12:36:00+00:00
KEPCASE000253,U0000148,SOR2026000253,SAYI2026000253,REGULATORY_REVIEW,2026-05-01T12:39:00+00:00,2026-05-11T12:39:00+00:00
KEPCASE000254,U0000921,SOR2026000254,SAYI2026000254,REGULATORY_REVIEW,2026-05-01T12:42:00+00:00,2026-05-11T12:42:00+00:00
KEPCASE000255,U0000673,SOR2026000255,SAYI2026000255,REGULATORY_REVIEW,2026-05-01T12:45:00+00:00,2026-05-11T12:45:00+00:00
KEPCASE000256,U0000384,SOR2026000256,SAYI2026000256,REGULATORY_REVIEW,2026-05-01T12:48:00+00:00,2026-05-11T12:48:00+00:00
KEPCASE000257,U0000993,SOR2026000257,SAYI2026000257,REGULATORY_REVIEW,2026-05-01T12:51:00+00:00,2026-05-11T12:51:00+00:00
KEPCASE000258,U0000018,SOR2026000258,SAYI2026000258,REGULATORY_REVIEW,2026-05-01T12:54:00+00:00,2026-05-11T12:54:00+00:00
KEPCASE000259,U0000021,SOR2026000259,SAYI2026000259,REGULATORY_REVIEW,2026-05-01T12:57:00+00:00,2026-05-11T12:57:00+00:00
KEPCASE000260,U0000926,SOR2026000260,SAYI2026000260,REGULATORY_REVIEW,2026-05-01T13:00:00+00:00,2026-05-11T13:00:00+00:00
KEPCASE000261,U0000285,SOR2026000261,SAYI2026000261,REGULATORY_REVIEW,2026-05-01T13:03:00+00:00,2026-05-11T13:03:00+00:00
KEPCASE000262,U0000076,SOR2026000262,SAYI2026000262,REGULATORY_REVIEW,2026-05-01T13:06:00+00:00,2026-05-11T13:06:00+00:00
KEPCASE000263,U0000117,SOR2026000263,SAYI2026000263,REGULATORY_REVIEW,2026-05-01T13:09:00+00:00,2026-05-11T13:09:00+00:00
KEPCASE000264,U0000225,SOR2026000264,SAYI2026000264,REGULATORY_REVIEW,2026-05-01T13:12:00+00:00,2026-05-11T13:12:00+00:00
KEPCASE000265,U0000667,SOR2026000265,SAYI2026000265,REGULATORY_REVIEW,2026-05-01T13:15:00+00:00,2026-05-11T13:15:00+00:00
KEPCASE000266,U0000540,SOR2026000266,SAYI2026000266,REGULATORY_REVIEW,2026-05-01T13:18:00+00:00,2026-05-11T13:18:00+00:00
KEPCASE000267,U0000827,SOR2026000267,SAYI2026000267,REGULATORY_REVIEW,2026-05-01T13:21:00+00:00,2026-05-11T13:21:00+00:00
KEPCASE000268,U0000793,SOR2026000268,SAYI2026000268,REGULATORY_REVIEW,2026-05-01T13:24:00+00:00,2026-05-11T13:24:00+00:00
KEPCASE000269,U0000498,SOR2026000269,SAYI2026000269,REGULATORY_REVIEW,2026-05-01T13:27:00+00:00,2026-05-11T13:27:00+00:00
KEPCASE000270,U0000501,SOR2026000270,SAYI2026000270,REGULATORY_REVIEW,2026-05-01T13:30:00+00:00,2026-05-11T13:30:00+00:00
KEPCASE000271,U0000300,SOR2026000271,SAYI2026000271,REGULATORY_REVIEW,2026-05-01T13:33:00+00:00,2026-05-11T13:33:00+00:00
KEPCASE000272,U0000504,SOR2026000272,SAYI2026000272,REGULATORY_REVIEW,2026-05-01T13:36:00+00:00,2026-05-11T13:36:00+00:00
KEPCASE000273,U0000111,SOR2026000273,SAYI2026000273,REGULATORY_REVIEW,2026-05-01T13:39:00+00:00,2026-05-11T13:39:00+00:00
KEPCASE000274,U0001005,SOR2026000274,SAYI2026000274,REGULATORY_REVIEW,2026-05-01T13:42:00+00:00,2026-05-11T13:42:00+00:00
KEPCASE000275,U0001013,SOR2026000275,SAYI2026000275,REGULATORY_REVIEW,2026-05-01T13:45:00+00:00,2026-05-11T13:45:00+00:00
KEPCASE000276,U0000740,SOR2026000276,SAYI2026000276,REGULATORY_REVIEW,2026-05-01T13:48:00+00:00,2026-05-11T13:48:00+00:00
KEPCASE000277,U0000487,SOR2026000277,SAYI2026000277,REGULATORY_REVIEW,2026-05-01T13:51:00+00:00,2026-05-11T13:51:00+00:00
KEPCASE000278,U0000986,SOR2026000278,SAYI2026000278,REGULATORY_REVIEW,2026-05-01T13:54:00+00:00,2026-05-11T13:54:00+00:00
KEPCASE000279,U0000646,SOR2026000279,SAYI2026000279,REGULATORY_REVIEW,2026-05-01T13:57:00+00:00,2026-05-11T13:57:00+00:00
KEPCASE000280,U0000051,SOR2026000280,SAYI2026000280,REGULATORY_REVIEW,2026-05-01T14:00:00+00:00,2026-05-11T14:00:00+00:00
KEPCASE000281,U0000146,SOR2026000281,SAYI2026000281,REGULATORY_REVIEW,2026-05-01T14:03:00+00:00,2026-05-11T14:03:00+00:00
KEPCASE000282,U0000329,SOR2026000282,SAYI2026000282,REGULATORY_REVIEW,2026-05-01T14:06:00+00:00,2026-05-11T14:06:00+00:00
KEPCASE000283,U0001174,SOR2026000283,SAYI2026000283,REGULATORY_REVIEW,2026-05-01T14:09:00+00:00,2026-05-11T14:09:00+00:00
KEPCASE000284,U0000835,SOR2026000284,SAYI2026000284,REGULATORY_REVIEW,2026-05-01T14:12:00+00:00,2026-05-11T14:12:00+00:00
KEPCASE000285,U0000361,SOR2026000285,SAYI2026000285,REGULATORY_REVIEW,2026-05-01T14:15:00+00:00,2026-05-11T14:15:00+00:00
KEPCASE000286,U0000584,SOR2026000286,SAYI2026000286,REGULATORY_REVIEW,2026-05-01T14:18:00+00:00,2026-05-11T14:18:00+00:00
KEPCASE000287,U0001080,SOR2026000287,SAYI2026000287,REGULATORY_REVIEW,2026-05-01T14:21:00+00:00,2026-05-11T14:21:00+00:00
KEPCASE000288,U0000920,SOR2026000288,SAYI2026000288,REGULATORY_REVIEW,2026-05-01T14:24:00+00:00,2026-05-11T14:24:00+00:00
KEPCASE000289,U0000972,SOR2026000289,SAYI2026000289,REGULATORY_REVIEW,2026-05-01T14:27:00+00:00,2026-05-11T14:27:00+00:00
KEPCASE000290,U0000884,SOR2026000290,SAYI2026000290,REGULATORY_REVIEW,2026-05-01T14:30:00+00:00,2026-05-11T14:30:00+00:00
KEPCASE000291,U0000836,SOR2026000291,SAYI2026000291,REGULATORY_REVIEW,2026-05-01T14:33:00+00:00,2026-05-11T14:33:00+00:00
KEPCASE000292,U0000639,SOR2026000292,SAYI2026000292,REGULATORY_REVIEW,2026-05-01T14:36:00+00:00,2026-05-11T14:36:00+00:00
KEPCASE000293,U0000934,SOR2026000293,SAYI2026000293,REGULATORY_REVIEW,2026-05-01T14:39:00+00:00,2026-05-11T14:39:00+00:00
KEPCASE000294,U0000950,SOR2026000294,SAYI2026000294,REGULATORY_REVIEW,2026-05-01T14:42:00+00:00,2026-05-11T14:42:00+00:00
KEPCASE000295,U0000039,SOR2026000295,SAYI2026000295,REGULATORY_REVIEW,2026-05-01T14:45:00+00:00,2026-05-11T14:45:00+00:00
KEPCASE000296,U0001024,SOR2026000296,SAYI2026000296,REGULATORY_REVIEW,2026-05-01T14:48:00+00:00,2026-05-11T14:48:00+00:00
KEPCASE000297,U0000191,SOR2026000297,SAYI2026000297,REGULATORY_REVIEW,2026-05-01T14:51:00+00:00,2026-05-11T14:51:00+00:00
KEPCASE000298,U0000833,SOR2026000298,SAYI2026000298,REGULATORY_REVIEW,2026-05-01T14:54:00+00:00,2026-05-11T14:54:00+00:00
KEPCASE000299,U0001144,SOR2026000299,SAYI2026000299,REGULATORY_REVIEW,2026-05-01T14:57:00+00:00,2026-05-11T14:57:00+00:00
KEPCASE000300,U0001048,SOR2026000300,SAYI2026000300,REGULATORY_REVIEW,2026-05-01T15:00:00+00:00,2026-05-11T15:00:00+00:00
KEPCASE000301,U0001085,SOR2026000301,SAYI2026000301,ICRA,2026-05-01T15:03:00+00:00,2026-05-11T15:03:00+00:00
KEPCASE000302,U0000792,SOR2026000302,SAYI2026000302,REGULATORY_REVIEW,2026-05-01T15:06:00+00:00,2026-05-11T15:06:00+00:00
KEPCASE000303,U0000183,SOR2026000303,SAYI2026000303,REGULATORY_REVIEW,2026-05-01T15:09:00+00:00,2026-05-11T15:09:00+00:00
KEPCASE000304,U0000708,SOR2026000304,SAYI2026000304,REGULATORY_REVIEW,2026-05-01T15:12:00+00:00,2026-05-11T15:12:00+00:00
KEPCASE000305,U0001034,SOR2026000305,SAYI2026000305,REGULATORY_REVIEW,2026-05-01T15:15:00+00:00,2026-05-11T15:15:00+00:00
KEPCASE000306,U0000752,SOR2026000306,SAYI2026000306,REGULATORY_REVIEW,2026-05-01T15:18:00+00:00,2026-05-11T15:18:00+00:00
KEPCASE000307,U0000875,SOR2026000307,SAYI2026000307,REGULATORY_REVIEW,2026-05-01T15:21:00+00:00,2026-05-11T15:21:00+00:00
KEPCASE000308,U0000680,SOR2026000308,SAYI2026000308,REGULATORY_REVIEW,2026-05-01T15:24:00+00:00,2026-05-11T15:24:00+00:00
KEPCASE000309,U0000729,SOR2026000309,SAYI2026000309,REGULATORY_REVIEW,2026-05-01T15:27:00+00:00,2026-05-11T15:27:00+00:00
KEPCASE000310,U0000593,SOR2026000310,SAYI2026000310,REGULATORY_REVIEW,2026-05-01T15:30:00+00:00,2026-05-11T15:30:00+00:00
KEPCASE000311,U0000326,SOR2026000311,SAYI2026000311,REGULATORY_REVIEW,2026-05-01T15:33:00+00:00,2026-05-11T15:33:00+00:00
KEPCASE000312,U0000794,SOR2026000312,SAYI2026000312,REGULATORY_REVIEW,2026-05-01T15:36:00+00:00,2026-05-11T15:36:00+00:00
KEPCASE000313,U0000734,SOR2026000313,SAYI2026000313,REGULATORY_REVIEW,2026-05-01T15:39:00+00:00,2026-05-11T15:39:00+00:00
KEPCASE000314,U0001177,SOR2026000314,SAYI2026000314,REGULATORY_REVIEW,2026-05-01T15:42:00+00:00,2026-05-11T15:42:00+00:00
KEPCASE000315,U0000552,SOR2026000315,SAYI2026000315,REGULATORY_REVIEW,2026-05-01T15:45:00+00:00,2026-05-11T15:45:00+00:00
KEPCASE000316,U0001070,SOR2026000316,SAYI2026000316,REGULATORY_REVIEW,2026-05-01T15:48:00+00:00,2026-05-11T15:48:00+00:00
KEPCASE000317,U0000850,SOR2026000317,SAYI2026000317,REGULATORY_REVIEW,2026-05-01T15:51:00+00:00,2026-05-11T15:51:00+00:00
KEPCASE000318,U0001026,SOR2026000318,SAYI2026000318,REGULATORY_REVIEW,2026-05-01T15:54:00+00:00,2026-05-11T15:54:00+00:00
KEPCASE000319,U0000624,SOR2026000319,SAYI2026000319,REGULATORY_REVIEW,2026-05-01T15:57:00+00:00,2026-05-11T15:57:00+00:00
KEPCASE000320,U0001090,SOR2026000320,SAYI2026000320,REGULATORY_REVIEW,2026-05-01T16:00:00+00:00,2026-05-11T16:00:00+00:00
KEPCASE000321,U0000762,SOR2026000321,SAYI2026000321,ICRA,2026-05-01T16:03:00+00:00,2026-05-11T16:03:00+00:00
KEPCASE000322,U0000355,SOR2026000322,SAYI2026000322,REGULATORY_REVIEW,2026-05-01T16:06:00+00:00,2026-05-11T16:06:00+00:00
KEPCASE000323,U0000402,SOR2026000323,SAYI2026000323,REGULATORY_REVIEW,2026-05-01T16:09:00+00:00,2026-05-11T16:09:00+00:00
KEPCASE000324,U0001001,SOR2026000324,SAYI2026000324,REGULATORY_REVIEW,2026-05-01T16:12:00+00:00,2026-05-11T16:12:00+00:00
KEPCASE000325,U0000301,SOR2026000325,SAYI2026000325,REGULATORY_REVIEW,2026-05-01T16:15:00+00:00,2026-05-11T16:15:00+00:00
KEPCASE000326,U0000188,SOR2026000326,SAYI2026000326,REGULATORY_REVIEW,2026-05-01T16:18:00+00:00,2026-05-11T16:18:00+00:00
KEPCASE000327,U0000203,SOR2026000327,SAYI2026000327,REGULATORY_REVIEW,2026-05-01T16:21:00+00:00,2026-05-11T16:21:00+00:00
KEPCASE000328,U0001084,SOR2026000328,SAYI2026000328,REGULATORY_REVIEW,2026-05-01T16:24:00+00:00,2026-05-11T16:24:00+00:00
KEPCASE000329,U0001015,SOR2026000329,SAYI2026000329,REGULATORY_REVIEW,2026-05-01T16:27:00+00:00,2026-05-11T16:27:00+00:00
KEPCASE000330,U0000996,SOR2026000330,SAYI2026000330,REGULATORY_REVIEW,2026-05-01T16:30:00+00:00,2026-05-11T16:30:00+00:00
KEPCASE000331,U0000525,SOR2026000331,SAYI2026000331,REGULATORY_REVIEW,2026-05-01T16:33:00+00:00,2026-05-11T16:33:00+00:00
KEPCASE000332,U0000879,SOR2026000332,SAYI2026000332,REGULATORY_REVIEW,2026-05-01T16:36:00+00:00,2026-05-11T16:36:00+00:00
KEPCASE000333,U0000461,SOR2026000333,SAYI2026000333,REGULATORY_REVIEW,2026-05-01T16:39:00+00:00,2026-05-11T16:39:00+00:00
KEPCASE000334,U0000751,SOR2026000334,SAYI2026000334,REGULATORY_REVIEW,2026-05-01T16:42:00+00:00,2026-05-11T16:42:00+00:00
KEPCASE000335,U0000499,SOR2026000335,SAYI2026000335,REGULATORY_REVIEW,2026-05-01T16:45:00+00:00,2026-05-11T16:45:00+00:00
KEPCASE000336,U0000853,SOR2026000336,SAYI2026000336,REGULATORY_REVIEW,2026-05-01T16:48:00+00:00,2026-05-11T16:48:00+00:00
KEPCASE000337,U0000491,SOR2026000337,SAYI2026000337,REGULATORY_REVIEW,2026-05-01T16:51:00+00:00,2026-05-11T16:51:00+00:00
KEPCASE000338,U0000144,SOR2026000338,SAYI2026000338,REGULATORY_REVIEW,2026-05-01T16:54:00+00:00,2026-05-11T16:54:00+00:00
KEPCASE000339,U0001104,SOR2026000339,SAYI2026000339,REGULATORY_REVIEW,2026-05-01T16:57:00+00:00,2026-05-11T16:57:00+00:00
KEPCASE000340,U0000454,SOR2026000340,SAYI2026000340,REGULATORY_REVIEW,2026-05-01T17:00:00+00:00,2026-05-11T17:00:00+00:00
KEPCASE000341,U0000250,SOR2026000341,SAYI2026000341,REGULATORY_REVIEW,2026-05-01T17:03:00+00:00,2026-05-11T17:03:00+00:00
KEPCASE000342,U0000718,SOR2026000342,SAYI2026000342,REGULATORY_REVIEW,2026-05-01T17:06:00+00:00,2026-05-11T17:06:00+00:00
KEPCASE000343,U0000839,SOR2026000343,SAYI2026000343,REGULATORY_REVIEW,2026-05-01T17:09:00+00:00,2026-05-11T17:09:00+00:00
KEPCASE000344,U0001011,SOR2026000344,SAYI2026000344,REGULATORY_REVIEW,2026-05-01T17:12:00+00:00,2026-05-11T17:12:00+00:00
KEPCASE000345,U0000094,SOR2026000345,SAYI2026000345,REGULATORY_REVIEW,2026-05-01T17:15:00+00:00,2026-05-11T17:15:00+00:00
KEPCASE000346,U0000310,SOR2026000346,SAYI2026000346,REGULATORY_REVIEW,2026-05-01T17:18:00+00:00,2026-05-11T17:18:00+00:00
KEPCASE000347,U0000134,SOR2026000347,SAYI2026000347,REGULATORY_REVIEW,2026-05-01T17:21:00+00:00,2026-05-11T17:21:00+00:00
KEPCASE000348,U0000489,SOR2026000348,SAYI2026000348,REGULATORY_REVIEW,2026-05-01T17:24:00+00:00,2026-05-11T17:24:00+00:00
KEPCASE000349,U0001172,SOR2026000349,SAYI2026000349,REGULATORY_REVIEW,2026-05-01T17:27:00+00:00,2026-05-11T17:27:00+00:00
KEPCASE000350,U0001074,SOR2026000350,SAYI2026000350,REGULATORY_REVIEW,2026-05-01T17:30:00+00:00,2026-05-11T17:30:00+00:00
KEPCASE000351,U0000943,SOR2026000351,SAYI2026000351,REGULATORY_REVIEW,2026-05-01T17:33:00+00:00,2026-05-11T17:33:00+00:00
KEPCASE000352,U0001061,SOR2026000352,SAYI2026000352,REGULATORY_REVIEW,2026-05-01T17:36:00+00:00,2026-05-11T17:36:00+00:00
KEPCASE000353,U0000506,SOR2026000353,SAYI2026000353,REGULATORY_REVIEW,2026-05-01T17:39:00+00:00,2026-05-11T17:39:00+00:00
KEPCASE000354,U0000309,SOR2026000354,SAYI2026000354,REGULATORY_REVIEW,2026-05-01T17:42:00+00:00,2026-05-11T17:42:00+00:00
KEPCASE000355,U0000404,SOR2026000355,SAYI2026000355,REGULATORY_REVIEW,2026-05-01T17:45:00+00:00,2026-05-11T17:45:00+00:00
KEPCASE000356,U0001049,SOR2026000356,SAYI2026000356,ICRA,2026-05-01T17:48:00+00:00,2026-05-11T17:48:00+00:00
KEPCASE000357,U0000167,SOR2026000357,SAYI2026000357,REGULATORY_REVIEW,2026-05-01T17:51:00+00:00,2026-05-11T17:51:00+00:00
