user_id,customer_name,registration_time,registration_channel,kyc_level,fraud_label,label_observed_at,feature_cutoff,registration_to_kyc_minutes,kyc_to_first_deposit_minutes,deposit_count,trade_count,withdrawal_count,deposit_amount,trade_amount,withdrawal_amount,withdraw_deposit_ratio,trade_deposit_ratio,fund_loop_cv,amount_diff_ratio,small_fiat_deposit_count,withdraw_address_unique_count,withdraw_ip_unique_count,deposit_ip_unique_count,device_unique_count,api_event_ratio,night_event_ratio,total_event_count,bank_risk_max,bank_risk_mean,bank_name_match_ratio,asset_pair_unique_count,withdraw_deposit_ip_ratio
U0000068,Synthetic_User_00068,2026-04-18 18:39:02+00:00,WEB,L2,0,2026-06-09 18:39:02+00:00,2026-06-02 18:39:02+00:00,484.0,1082.0,3,6,4,3394.284229,3083.57771,512.985544,0.15113217084685102,0.9084618440773482,0.5541252262333434,1.2364589666731824,1.0,2,1,1,1,0.12121212121212122,0.15151515151515152,33,1.0,0.8666666666666667,1.0,4,1.0
U0000069,Synthetic_User_00069,2026-04-16 19:05:28+00:00,IOS,L2,0,2026-06-07 19:05:28+00:00,2026-05-31 19:05:28+00:00,407.0,3226.0,17,47,12,7990.5582939999995,2584.091973,607.57197,0.07603623522228946,0.3233931695286372,0.8372120002015457,1.9807296351804748,16.0,1,3,1,3,0.17142857142857143,0.2714285714285714,140,1.0,0.5882352941176471,0.8823529411764706,6,3.0
U0000070,Synthetic_User_00070,2026-03-21 14:24:33+00:00,IOS,L2,0,2026-05-12 14:24:33+00:00,2026-05-05 14:24:33+00:00,92.0,1363.0,4,11,3,1996.331631,1449.959098,1180.715312,0.5914424706122386,0.7263117387333528,0.2200043090268392,0.5288190539019008,4.0,1,1,2,1,0.1320754716981132,0.2641509433962264,53,1.0,0.75,1.0,5,0.5
U0000071,Synthetic_User_00071,2026-03-11 13:42:54+00:00,IOS,L2,0,2026-05-02 13:42:54+00:00,2026-04-25 13:42:54+00:00,14.0,3442.0,12,27,11,4523.569065,4659.420062,2730.1337439999998,0.6035353290223281,1.0300318167022393,0.22140414013883522,0.4858389371681317,12.0,2,2,1,3,0.13043478260869565,0.22826086956521738,92,0.9,0.44999999999999996,0.9166666666666666,4,2.0
U0000072,Synthetic_User_00072,2026-03-09 02:11:29+00:00,ANDROID,L2,0,2026-04-30 02:11:29+00:00,2026-04-23 02:11:29+00:00,264.0,3610.0,3,9,1,1752.14616,770.177902,221.155847,0.12621997642023197,0.43956258877398674,0.692514467264456,1.6741405409723376,3.0,1,1,1,3,0.16666666666666666,0.26666666666666666,30,0.7,0.39999999999999997,1.0,4,1.0
U0000073,Synthetic_User_00073,2026-03-25 21:35:10+00:00,IOS,L2,0,2026-05-16 21:35:10+00:00,2026-05-09 21:35:10+00:00,349.0,4941.0,3,6,1,4911.374637,3847.639481,4661.224092,0.9490671016795416,0.7834139656164048,0.10151541670829749,0.23779052339190926,0.0,1,1,1,1,0.08695652173913043,0.2608695652173913,23,0.9,0.6,1.0,3,1.0
U0000074,Synthetic_User_00074,2026-02-12 16:22:23+00:00,IOS,L2,0,2026-04-05 16:22:23+00:00,2026-03-29 16:22:23+00:00,41.0,3022.0,4,26,9,2412.886112,566.31619,1533.394792,0.6355023489811524,0.2347048984962619,0.5013576139431128,1.2276100991523617,3.0,3,2,2,3,0.21333333333333335,0.24,75,0.9,0.475,1.0,6,1.0
U0000075,Synthetic_User_00075,2026-04-13 19:31:24+00:00,ANDROID,L2,0,2026-06-04 19:31:24+00:00,2026-05-28 19:31:24+00:00,487.0,3628.0,6,13,2,2119.648432,549.034566,783.400265,0.36958971741404334,0.25902152343346724,0.6012042227375614,1.3649269843813727,6.0,1,1,2,3,0.2564102564102564,0.3076923076923077,39,0.9,0.4666666666666666,1.0,5,0.5
U0000076,Synthetic_User_00076,2026-01-25 02:59:45+00:00,IOS,L2,0,2026-03-18 02:59:45+00:00,2026-03-11 02:59:45+00:00,506.0,1869.0,9,28,7,12343.389356,7467.706735,3836.0338930000003,0.3107763825934359,0.604996449485734,0.4421849910875823,1.079288116835684,5.0,2,1,1,1,0.16483516483516483,0.25274725274725274,91,0.8,0.4,0.8888888888888888,6,1.0
U0000077,Synthetic_User_00077,2026-03-18 21:05:34+00:00,IOS,L1,0,2026-05-09 21:05:34+00:00,2026-05-02 21:05:34+00:00,230.0,2040.0,6,6,1,10404.340079,6219.107506,6433.281797,0.6183267509666338,0.597741659613047,0.25039677148239226,0.5445567543852087,2.0,1,1,2,2,0.07692307692307693,0.3076923076923077,26,0.5,0.25,1.0,3,0.5
U0000078,Synthetic_User_00078,2026-03-29 07:43:39+00:00,ANDROID,L2,0,2026-05-20 07:43:39+00:00,2026-05-13 07:43:39+00:00,556.0,1829.0,9,19,3,6460.164858,2110.129667,1323.896405,0.204932294159729,0.3266371235692079,0.6849063024846522,1.5573588045768592,7.0,1,1,2,2,0.18333333333333332,0.25,60,1.0,0.4888888888888888,1.0,5,0.5
U0000079,Synthetic_User_00079,2026-01-14 21:15:57+00:00,WEB,L2,0,2026-03-07 21:15:57+00:00,2026-02-28 21:15:57+00:00,604.0,656.0,4,11,5,14788.536452999999,12788.391355,4826.660097,0.32637848324881835,0.8647503014002275,0.398365606586689,0.9222938260916633,0.0,3,2,1,2,0.18421052631578946,0.21052631578947367,38,1.0,0.675,1.0,4,2.0
U0000080,Synthetic_User_00080,2026-03-03 20:10:27+00:00,H5,L2,0,2026-04-24 20:10:27+00:00,2026-04-17 20:10:27+00:00,145.0,2523.0,4,16,2,4709.39632,5756.15266,3015.9163399999998,0.6404040210402169,1.2222697494272472,0.2512414756804395,0.6097785934147996,2.0,1,1,1,3,0.19607843137254902,0.21568627450980393,51,0.7,0.525,1.0,6,1.0
U0000081,Synthetic_User_00081,2026-03-29 13:15:33+00:00,H5,L1,0,2026-05-20 13:15:33+00:00,2026-05-13 13:15:33+00:00,611.0,4284.0,10,13,6,5153.914675,4507.570813,3127.4802099999997,0.606816450642928,0.8745916642479147,0.19825818497652511,0.4753553601250734,10.0,1,3,1,1,0.1276595744680851,0.2127659574468085,47,1.0,0.5700000000000001,0.9,4,3.0
U0000082,Synthetic_User_00082,2026-04-22 04:30:41+00:00,WEB,L2,0,2026-06-13 04:30:41+00:00,2026-06-06 04:30:41+00:00,447.0,3722.0,3,10,3,3808.687738,4102.377005,1152.020888,0.3024718662299534,1.0771103559028499,0.43925953348259855,0.9766065015125972,0.0,2,1,1,3,0.12195121951219512,0.2926829268292683,41,0.9,0.5333333333333333,1.0,4,1.0
U0000083,Synthetic_User_00083,2026-01-22 16:24:34+00:00,WEB,L2,0,2026-03-15 16:24:34+00:00,2026-03-08 16:24:34+00:00,578.0,751.0,6,8,2,8530.827238,9184.015927,2424.579788,0.2842139127141001,1.0765680362263597,0.4534647447666467,1.0068961987800806,2.0,2,2,1,1,0.06666666666666667,0.26666666666666666,30,1.0,0.7000000000000001,1.0,4,2.0
U0000084,Synthetic_User_00084,2026-02-13 13:19:25+00:00,ANDROID,L2,0,2026-04-06 13:19:25+00:00,2026-03-30 13:19:25+00:00,44.0,4073.0,7,16,4,6540.207189,8068.802531,6561.662192,1.0032804775720385,1.2337227702160494,0.10140207735086755,0.2166103204027586,3.0,1,1,1,3,0.21153846153846154,0.2692307692307692,52,0.7,0.37142857142857144,0.8571428571428571,6,1.0
U0000085,Synthetic_User_00085,2026-02-13 20:29:34+00:00,WEB,L2,0,2026-04-06 20:29:34+00:00,2026-03-30 20:29:34+00:00,535.0,2090.0,4,10,4,9699.803531000001,7052.36731,4475.749007,0.4614267693872118,0.7270629026104548,0.3014110657784582,0.7382807022175829,0.0,1,1,2,1,0.14634146341463414,0.17073170731707318,41,0.8,0.525,1.0,4,0.5
U0000086,Synthetic_User_00086,2026-02-17 17:29:57+00:00,IOS,L1,0,2026-04-10 17:29:57+00:00,2026-04-03 17:29:57+00:00,473.0,3552.0,4,10,4,3319.290724,2536.211352,1230.728252,0.37078049328468526,0.7640823184489458,0.36472012157384903,0.8842060060117198,2.0,2,1,2,2,0.07142857142857142,0.23809523809523808,42,0.8,0.675,1.0,5,0.5
U0000087,Synthetic_User_00087,2026-02-27 14:31:53+00:00,ANDROID,L1,0,2026-04-20 14:31:53+00:00,2026-04-13 14:31:53+00:00,419.0,2533.0,6,8,2,4016.477505,1677.693467,1686.135445,0.41980452844587757,0.4177026922001895,0.4473509267588437,0.9506857463042918,5.0,1,1,2,2,0.06818181818181818,0.29545454545454547,44,0.8,0.5833333333333334,0.8333333333333334,4,0.5
U0000088,Synthetic_User_00088,2026-04-10 15:18:18+00:00,ANDROID,L2,0,2026-06-01 15:18:18+00:00,2026-05-25 15:18:18+00:00,494.0,4310.0,3,10,2,17812.978035,18513.154251,9060.45379,0.5086434043873788,1.0393070835558351,0.28425950829140184,0.6248123913861743,0.0,2,1,2,3,0.12903225806451613,0.3548387096774194,31,0.1,0.06666666666666667,1.0,5,0.5
U0000089,Synthetic_User_00089,2026-04-05 04:33:28+00:00,ANDROID,L2,0,2026-05-27 04:33:28+00:00,2026-05-20 04:33:28+00:00,597.0,3420.0,5,25,3,2588.479616,3105.327668,1336.632818,0.5163775715048938,1.1996724443203033,0.3168613190841291,0.7547300699554412,5.0,2,1,1,1,0.1774193548387097,0.24193548387096775,62,1.0,0.5599999999999999,1.0,5,1.0
U0000090,Synthetic_User_00090,2026-01-05 07:06:47+00:00,WEB,L2,0,2026-02-26 07:06:47+00:00,2026-02-19 07:06:47+00:00,448.0,1587.0,16,34,6,1939.988259,2060.292332,687.304766,0.35428295135883087,1.0620127840680915,0.3973190889323511,0.878696041630288,16.0,1,1,2,2,0.12727272727272726,0.2545454545454545,110,1.0,0.4375,0.875,5,0.5
U0000091,Synthetic_User_00091,2026-02-06 22:39:44+00:00,ANDROID,L1,0,2026-03-30 22:39:44+00:00,2026-03-23 22:39:44+00:00,288.0,4833.0,4,7,5,9077.863274,3721.40059,1991.120559,0.21933802029193242,0.4099423485104145,0.6119026445765681,1.4374358053830552,2.0,1,2,2,3,0.09090909090909091,0.21212121212121213,33,0.9,0.575,1.0,4,1.0
U0000092,Synthetic_User_00092,2026-03-24 12:24:44+00:00,ANDROID,L2,0,2026-05-15 12:24:44+00:00,2026-05-08 12:24:44+00:00,625.0,4746.0,8,13,7,2513.169694,2156.4525830000002,323.946048,0.1288993929750929,0.8580608735448169,0.57617237926623,1.3152260088480918,8.0,1,3,1,1,0.09615384615384616,0.28846153846153844,52,0.9,0.4625,1.0,3,3.0
U0000093,Synthetic_User_00093,2026-03-21 13:53:59+00:00,IOS,L2,0,2026-05-12 13:53:59+00:00,2026-05-05 13:53:59+00:00,98.0,1953.0,3,7,7,14539.035955,10582.137205,6562.649884,0.45138136423296304,0.727843114065674,0.30833205220242205,0.7552484490198379,0.0,3,3,1,3,0.09090909090909091,0.21212121212121213,33,0.8,0.4000000000000001,1.0,3,3.0
U0000094,Synthetic_User_00094,2026-02-03 09:21:04+00:00,H5,L2,0,2026-03-27 09:21:04+00:00,2026-03-20 09:21:04+00:00,625.0,1708.0,7,25,7,1625.646869,1628.139198,707.37132,0.43513221320638484,1.001533130624816,0.32828881401274695,0.6973476093289095,7.0,1,3,2,2,0.15789473684210525,0.3026315789473684,76,1.0,0.42857142857142855,1.0,5,1.5
U0000095,Synthetic_User_00095,2026-04-28 03:42:20+00:00,WEB,L2,0,2026-06-19 03:42:20+00:00,2026-06-12 03:42:20+00:00,435.0,3422.0,9,9,7,2077.730992,2039.841871,511.646102,0.2462523319765738,0.981764183551246,0.47275337142562984,1.0149130351193056,9.0,2,1,2,1,0.13725490196078433,0.23529411764705882,51,0.7,0.35555555555555557,1.0,5,0.5
U0000096,Synthetic_User_00096,2026-01-15 07:37:22+00:00,WEB,L1,0,2026-03-08 07:37:22+00:00,2026-03-01 07:37:22+00:00,553.0,3782.0,9,12,4,6241.58521,3941.1138539999997,2243.04151,0.35937048594743126,0.6314283505551949,0.39560508076051526,0.9653856064804722,8.0,2,3,2,3,0.10204081632653061,0.16326530612244897,49,1.0,0.7111111111111111,0.7777777777777778,4,1.5
U0000097,Synthetic_User_00097,2026-04-19 09:10:59+00:00,ANDROID,L1,0,2026-06-10 09:10:59+00:00,2026-06-03 09:10:59+00:00,194.0,793.0,4,14,4,16539.348824,16513.798531,10701.15066,0.6470116069183884,0.9984551814420333,0.18828896913240795,0.40029426334289697,1.0,2,2,2,2,0.15384615384615385,0.1794871794871795,39,0.9,0.425,1.0,5,1.0
U0000098,Synthetic_User_00098,2026-03-05 10:39:07+00:00,ANDROID,L2,0,2026-04-26 10:39:07+00:00,2026-04-19 10:39:07+00:00,79.0,505.0,6,12,6,2240.107952,2546.46152,492.407418,0.21981414670680122,1.1367583949364954,0.5141724187133418,1.1673023834737797,6.0,2,2,1,3,0.16326530612244897,0.22448979591836735,49,0.9,0.6166666666666667,1.0,4,2.0
U0000099,Synthetic_User_00099,2026-02-28 06:30:12+00:00,IOS,L1,0,2026-04-21 06:30:12+00:00,2026-04-14 06:30:12+00:00,634.0,3353.0,8,19,3,2911.859434,1468.713716,252.889119,0.08684798312966917,0.5043903214731896,0.7036908122067066,1.7215875476895999,8.0,2,1,1,3,0.17857142857142858,0.2857142857142857,56,1.0,0.45,1.0,6,1.0
U0000100,Synthetic_User_00100,2026-04-03 09:31:10+00:00,ANDROID,L2,0,2026-05-25 09:31:10+00:00,2026-05-18 09:31:10+00:00,155.0,4139.0,25,51,14,3756.420909,1480.279781,190.464931,0.050703831017356316,0.3940665374994057,0.8149232528690527,1.9711703458257146,25.0,1,3,1,2,0.12195121951219512,0.25609756097560976,164,1.0,0.5760000000000001,1.0,5,3.0
U0000101,Synthetic_User_00101,2026-01-11 23:27:18+00:00,ANDROID,L2,0,2026-03-04 23:27:18+00:00,2026-02-25 23:27:18+00:00,245.0,947.0,11,23,8,3732.906575,2721.018729,2257.574532,0.6047765961032657,0.7289276263229277,0.212139545708921,0.5080636184724138,11.0,2,2,2,1,0.13414634146341464,0.18292682926829268,82,0.9,0.21818181818181817,1.0,5,1.0
U0000102,Synthetic_User_00102,2026-04-08 01:24:45+00:00,IOS,L2,0,2026-05-30 01:24:45+00:00,2026-05-23 01:24:45+00:00,463.0,4296.0,11,25,11,2352.828161,1460.598598,1241.868823,0.5278196017817894,0.6207842213938888,0.2851619488946159,0.6592844987871966,11.0,2,1,1,1,0.14285714285714285,0.1978021978021978,91,1.0,0.5727272727272728,0.8181818181818182,5,1.0
U0000103,Synthetic_User_00103,2026-01-19 07:24:21+00:00,WEB,L2,0,2026-03-12 07:24:21+00:00,2026-03-05 07:24:21+00:00,141.0,828.0,3,7,1,7518.88781,14395.395836,11388.724184,1.5146820210368321,1.914564520680087,0.25355233331918325,0.6194492756722267,0.0,1,1,1,1,0.14285714285714285,0.23809523809523808,21,0.8,0.5,1.0,3,1.0
U0000104,Synthetic_User_00104,2026-04-09 13:10:46+00:00,WEB,L2,0,2026-05-31 13:10:46+00:00,2026-05-24 13:10:46+00:00,477.0,3673.0,6,17,5,2990.972276,4043.999446,2617.904771,0.875268818773899,1.352068515796567,0.18767168376262994,0.4432133808095953,6.0,2,1,2,3,0.17647058823529413,0.19607843137254902,51,0.9,0.3833333333333333,1.0,6,0.5
U0000105,Synthetic_User_00105,2026-03-25 12:01:15+00:00,ANDROID,L2,0,2026-05-16 12:01:15+00:00,2026-05-09 12:01:15+00:00,193.0,3550.0,2,7,4,1996.184622,3137.377512,1274.295048,0.6383653265113671,1.571687046089267,0.35908772248680154,0.8722490581875769,1.0,2,1,2,1,0.2,0.12,25,0.5,0.25,1.0,4,0.5
U0000106,Synthetic_User_00106,2026-01-01 13:10:22+00:00,WEB,L2,1,2026-02-22 13:10:22+00:00,2026-02-15 13:10:22+00:00,399.0,330.0,9,18,11,12370.297727000001,11063.973167,11644.877876,0.94135793115014,0.8943982926822566,0.04570163295368028,0.1117180381341392,5.0,3,1,1,3,0.1323529411764706,0.29411764705882354,68,0.9,0.4222222222222222,1.0,5,1.0
U0000107,Synthetic_User_00107,2026-01-23 11:06:00+00:00,WEB,L2,0,2026-03-16 11:06:00+00:00,2026-03-09 11:06:00+00:00,553.0,4733.0,6,16,2,7751.819878,10764.082521,7365.300036000001,0.950138180700385,1.3885878013689317,0.1761101791833923,0.3939673004222997,3.0,1,1,2,3,0.16216216216216217,0.2702702702702703,37,0.9,0.48333333333333334,1.0,5,0.5
U0000108,Synthetic_User_00108,2026-03-18 22:22:43+00:00,IOS,L1,0,2026-05-09 22:22:43+00:00,2026-05-02 22:22:43+00:00,538.0,421.0,8,20,5,4748.460017,5386.233501,4334.722282,0.912869070494692,1.1343116466636975,0.08967465659566913,0.2180138922402106,7.0,1,1,1,3,0.16417910447761194,0.26865671641791045,67,0.8,0.3625,0.875,5,1.0
U0000109,Synthetic_User_00109,2026-03-16 08:51:03+00:00,WEB,L1,0,2026-05-07 08:51:03+00:00,2026-04-30 08:51:03+00:00,347.0,3988.0,5,14,3,545.426428,1193.526702,515.196232,0.9445751169211771,2.188245088116632,0.41641368725487254,0.9027757629132649,5.0,2,3,2,3,0.11764705882352941,0.2549019607843137,51,0.9,0.3,1.0,5,1.5
U0000110,Synthetic_User_00110,2026-02-16 18:55:13+00:00,ANDROID,L2,0,2026-04-09 18:55:13+00:00,2026-04-02 18:55:13+00:00,563.0,1163.0,3,8,3,15993.100864,14853.523766,10981.793285,0.6866581645664284,0.9287457068087931,0.15382960969074347,0.35941887086312,0.0,1,1,1,1,0.1388888888888889,0.1111111111111111,36,1.0,0.9333333333333332,1.0,5,1.0
U0000111,Synthetic_User_00111,2026-01-25 23:22:25+00:00,ANDROID,L2,0,2026-03-18 23:22:25+00:00,2026-03-11 23:22:25+00:00,521.0,103.0,3,10,2,6752.784084000001,4635.519796,7208.571889999999,1.067496280101705,0.6864605381035901,0.18084784838215875,0.4150781226625358,1.0,1,2,2,3,0.06060606060606061,0.15151515151515152,33,0.9,0.5,1.0,5,1.0
U0000112,Synthetic_User_00112,2026-04-09 19:13:28+00:00,IOS,L2,0,2026-05-31 19:13:28+00:00,2026-05-24 19:13:28+00:00,565.0,4368.0,2,10,5,4891.025664,2930.97092,2920.579784,0.5971303331112515,0.5992548641838409,0.2587193878797791,0.5502718749674146,0.0,2,1,1,1,0.21428571428571427,0.35714285714285715,28,1.0,0.6,1.0,5,1.0
U0000113,Synthetic_User_00113,2026-03-22 01:11:59+00:00,WEB,L1,0,2026-05-13 01:11:59+00:00,2026-05-06 01:11:59+00:00,94.0,3234.0,10,27,10,1492.384168,1568.323833,623.9652140000001,0.41809959350895504,1.0508847967087251,0.3487954010917366,0.7688811711895596,10.0,2,1,1,2,0.1308411214953271,0.24299065420560748,107,0.9,0.49000000000000005,1.0,4,1.0
U0000114,Synthetic_User_00114,2026-04-26 02:33:39+00:00,IOS,L2,0,2026-06-17 02:33:39+00:00,2026-06-10 02:33:39+00:00,228.0,1099.0,8,16,7,3534.986372,2562.407424,1148.9283560000001,0.32501634662596096,0.7248705240553046,0.40557061431783714,0.9878354698906574,7.0,3,3,1,1,0.17543859649122806,0.3157894736842105,57,1.0,0.5,1.0,5,3.0
U0000115,Synthetic_User_00115,2026-03-04 03:58:27+00:00,IOS,L1,0,2026-04-25 03:58:27+00:00,2026-04-18 03:58:27+00:00,324.0,297.0,16,29,6,2316.535584,1920.1600290000001,2307.793901,0.9962263981350523,0.8288929564744385,0.0847249817665249,0.1816989182206214,16.0,2,1,1,3,0.1694915254237288,0.2711864406779661,118,0.9,0.4125,0.9375,6,1.0
U0000116,Synthetic_User_00116,2026-03-17 06:51:33+00:00,WEB,L2,0,2026-05-08 06:51:33+00:00,2026-05-01 06:51:33+00:00,298.0,591.0,7,12,6,3283.754362,1168.4762230000001,1583.672778,0.48227504356795126,0.3558354536264184,0.45484027674194283,1.0513479151935852,6.0,3,1,1,3,0.125,0.2857142857142857,56,1.0,0.37142857142857144,1.0,5,1.0
U0000117,Synthetic_User_00117,2026-01-25 05:41:42+00:00,IOS,L2,0,2026-03-18 05:41:42+00:00,2026-03-11 05:41:42+00:00,402.0,2520.0,6,13,7,10579.304848,9040.304117,10495.573935,0.9920854050239578,0.8545272347179838,0.07038811686721906,0.15331144454048792,1.0,2,3,1,1,0.10416666666666667,0.2916666666666667,48,1.0,0.6166666666666667,0.8333333333333334,5,3.0
U0000118,Synthetic_User_00118,2026-03-06 02:29:52+00:00,ANDROID,L2,0,2026-04-27 02:29:52+00:00,2026-04-20 02:29:52+00:00,197.0,2665.0,5,8,5,3046.894053,2849.766062,3125.350469,1.0257496370517876,0.9353019870166126,0.038549652188131674,0.09163735880183928,5.0,3,1,1,2,0.11538461538461539,0.2692307692307692,26,0.8,0.48,1.0,4,1.0
U0000119,Synthetic_User_00119,2026-03-10 12:59:43+00:00,IOS,L2,0,2026-05-01 12:59:43+00:00,2026-04-24 12:59:43+00:00,153.0,2270.0,7,12,6,7431.216213,1886.8139330000001,2176.512201,0.29288775062047845,0.2539037862603501,0.6650425496657646,1.4470525522350315,3.0,3,2,2,2,0.09523809523809523,0.19047619047619047,42,0.9,0.4428571428571428,1.0,4,1.0
U0000120,Synthetic_User_00120,2026-02-14 07:19:49+00:00,ANDROID,L2,0,2026-04-07 07:19:49+00:00,2026-03-31 07:19:49+00:00,401.0,4077.0,6,13,4,2416.022738,1898.800756,2551.516907,1.0560814957859888,0.7859200686049173,0.12288218687595123,0.28518080063651075,6.0,2,3,2,3,0.08888888888888889,0.15555555555555556,45,0.7,0.3666666666666667,1.0,5,1.5
U0000121,Synthetic_User_00121,2026-03-15 04:00:02+00:00,IOS,L1,0,2026-05-06 04:00:02+00:00,2026-04-29 04:00:02+00:00,347.0,316.0,3,16,1,3419.624608,3090.331361,444.214774,0.12990161930663002,0.9037048551382982,0.5745366877052025,1.283579283839853,1.0,1,1,2,3,0.2972972972972973,0.3783783783783784,37,0.8,0.3333333333333333,1.0,5,0.5
U0000122,Synthetic_User_00122,2026-04-23 22:01:17+00:00,IOS,L2,0,2026-06-14 22:01:17+00:00,2026-06-07 22:01:17+00:00,273.0,4940.0,4,16,3,2898.807185,500.212383,946.86615,0.3266399210335888,0.17255800440552585,0.7189680164863144,1.6557693581762059,4.0,2,2,1,2,0.1111111111111111,0.18518518518518517,54,0.5,0.35,0.5,5,2.0
U0000123,Synthetic_User_00123,2026-03-02 10:44:03+00:00,ANDROID,L2,0,2026-04-23 10:44:03+00:00,2026-04-16 10:44:03+00:00,622.0,4522.0,13,34,8,7164.316823,2079.469921,2698.59324,0.3766713989164407,0.2902537635304127,0.5690414807014369,1.2773451126523794,13.0,2,2,1,2,0.10377358490566038,0.3113207547169811,106,0.8,0.3076923076923077,0.9230769230769231,6,2.0
U0000124,Synthetic_User_00124,2026-04-19 11:54:41+00:00,ANDROID,L2,0,2026-06-10 11:54:41+00:00,2026-06-03 11:54:41+00:00,29.0,479.0,13,25,12,4916.495272,5982.422525,312.457946,0.06355298413068422,1.2168063211756912,0.6583654788758446,1.5171995058340983,13.0,3,1,1,2,0.1951219512195122,0.2073170731707317,82,0.7,0.43846153846153846,1.0,6,1.0
U0000125,Synthetic_User_00125,2026-02-08 01:54:50+00:00,IOS,L1,0,2026-04-01 01:54:50+00:00,2026-03-25 01:54:50+00:00,189.0,4716.0,5,17,6,5801.38792,11258.695129,2435.778306,0.4198613055339351,1.9406899321774709,0.559430301700528,1.3576599662374855,2.0,1,1,2,3,0.08064516129032258,0.27419354838709675,62,0.8,0.4,1.0,5,0.5
U0000126,Synthetic_User_00126,2026-04-25 17:03:07+00:00,WEB,L1,0,2026-06-16 17:03:07+00:00,2026-06-09 17:03:07+00:00,142.0,4857.0,5,14,7,7343.020529,6290.440689,1379.518973,0.18786805341913812,0.8566557405303421,0.5193301565069351,1.1916691050271966,1.0,2,2,2,3,0.13333333333333333,0.28888888888888886,45,0.6,0.36,0.8,5,1.0
U0000127,Synthetic_User_00127,2026-04-13 01:44:08+00:00,ANDROID,L2,0,2026-06-04 01:44:08+00:00,2026-05-28 01:44:08+00:00,67.0,251.0,4,6,1,6261.185797,7884.636887,3976.188888,0.6350536490875516,1.2592881193172487,0.2654039714386304,0.6470222111057814,2.0,1,1,1,2,0.16666666666666666,0.3333333333333333,18,0.7,0.5,1.0,4,1.0
U0000128,Synthetic_User_00128,2026-02-28 11:18:39+00:00,WEB,L2,0,2026-04-21 11:18:39+00:00,2026-04-14 11:18:39+00:00,243.0,4694.0,5,21,6,1373.3640329999998,1608.54412,1055.1310349999999,0.7682821230545507,1.1712438081593477,0.16852184700735598,0.41125170643253134,5.0,3,2,2,1,0.1774193548387097,0.20967741935483872,62,0.9,0.52,1.0,6,1.0
U0000129,Synthetic_User_00129,2026-01-23 15:56:23+00:00,ANDROID,L2,0,2026-03-16 15:56:23+00:00,2026-03-09 15:56:23+00:00,74.0,772.0,6,8,6,3161.8457740000003,1877.7972359999999,713.389345,0.22562433337711554,0.5938927355158214,0.5214515335372375,1.2767821965430266,5.0,1,1,2,3,0.07692307692307693,0.25,52,0.8,0.39999999999999997,1.0,4,0.5
U0000130,Synthetic_User_00130,2026-01-03 03:50:33+00:00,IOS,L2,0,2026-02-24 03:50:33+00:00,2026-02-17 03:50:33+00:00,349.0,3385.0,4,7,2,12457.555493,3830.003388,8030.557606,0.6446335005701909,0.30744421649593373,0.43456339698908686,1.064336390066902,0.0,1,2,1,1,0.13043478260869565,0.30434782608695654,23,0.6,0.5,1.0,4,2.0
U0000131,Synthetic_User_00131,2026-02-27 00:47:35+00:00,ANDROID,L2,0,2026-04-20 00:47:35+00:00,2026-04-13 00:47:35+00:00,487.0,1073.0,4,14,5,1219.359852,2664.376991,2111.487436,1.7316360158461244,2.1850620935484106,0.29789710741901176,0.7230841108288086,4.0,1,3,2,1,0.09090909090909091,0.29545454545454547,44,0.7,0.525,1.0,5,1.5
U0000132,Synthetic_User_00132,2026-04-10 19:14:40+00:00,ANDROID,L2,0,2026-06-01 19:14:40+00:00,2026-05-25 19:14:40+00:00,651.0,1958.0,5,10,1,15216.290839000001,11662.671159,7530.526633,0.4948989679994115,0.7664595322473777,0.2738193865718484,0.6700853030761799,0.0,1,1,1,1,0.14705882352941177,0.17647058823529413,34,0.7,0.45999999999999996,1.0,3,1.0
U0000133,Synthetic_User_00133,2026-03-04 17:18:24+00:00,ANDROID,L2,0,2026-04-25 17:18:24+00:00,2026-04-18 17:18:24+00:00,127.0,2967.0,3,13,4,2731.6274590000003,3930.178842,2389.8038509999997,0.8748644853185302,1.438768243836137,0.2189052413027147,0.5105307117075671,2.0,3,2,1,2,0.14634146341463414,0.14634146341463414,41,0.8,0.5333333333333333,0.6666666666666666,5,2.0
U0000134,Synthetic_User_00134,2026-02-03 11:20:05+00:00,ANDROID,L2,0,2026-03-27 11:20:05+00:00,2026-03-20 11:20:05+00:00,218.0,124.0,6,18,3,854.1029599999999,840.554736,539.624347,0.6318024550576431,0.9841374815045719,0.19490651225360042,0.42225458596679055,6.0,2,2,1,2,0.1702127659574468,0.2765957446808511,47,0.9,0.6,1.0,5,2.0
